64635,107590,1317010,606799,13301,351857,1174907,374380,137910,842069,1046946,169751,0,266131,1536192,1073977,5246,300780,1203853,650,5246,341073,1481475,384236,12907,319206,1087910,502304,0,26276,503952,268257,5246,268347,1279831,714185,15452,622861,1046039.5,690627,1367,472240,818414,49733,870,9719,27741,25540,755,29832,851568,484036,0,226931,1568286,634719,57857,777173,1700235,413211,792,170223,891659,302883,73,133931,1006590,631690,197393,1127530,1778533,628293,41996,698292,1812843,1037405,38577,708625,1326777,205953,1236,107289,853604,348159,196,252403,1559164,547194,95664,605013,1045133,16771,0,1381,443722,422661,41102,33943,406632,224483,3883,217567,1115657,376054,16305,813269,1819224,569739,8783,246908,889379,240229,627,197751,730258,122103,913,1564,181934,143978,13164,24489,374140,318855,70781,435298,847675,278667,174,6398,119036,87011
0,307,55943,86207,0,24345,236591,103173,51126,283207,451071,186542,0,21174,235720,127836,0,4372,185349,0,0,55993,295317,55314,26207,48373,233092,102012,0,5299,120755,31719,0,3323,122086,60896,0,33529,127700,106526,0,90376,177615,15822,0,10811,380,0,0,0,88639,71604,0,11551,272567,135260,4264,108817,348146,122741,0,296,33794,11065,0,0,96089,66825,5115,33732,193057,95154,6110,41927,270990,187302,1061,18479,65438,10811,0,753,98795,51018,0,10071,231488,84376,15162,123581,343551,57428,0,0,66942,34998,69,1036,23591,8706,0,12511,133314,72082,2655,126817,357163,124602,1567,3882,107499,26881,531,4694,45053,17282,0,0,90837,37574,5371,4620,81216,56606,8881,49955,199483,75390,0,0,1887,998
7204,1813,271548,142800,0,25231,137978,79401,30583,225425,414617,157023,0,79146,456821,214106,963,61648,297365,7217,963,74721,315383,71626,11589,62259,306274,157995,0,27991,232801,32203,0,16065,196980,74223,1391,62594,223515,127088,0,119555,141488,8723,0,0,15339,4496,0,3403,167714,110210,0,49318,290621,107696,3352,102393,350241,102096,0,2226,75825,18366,0,9924,164978,54270,8624,89996,235529,114161,4058,67301,257206,113050,3327,63057,202314,53535,0,10336,133313,42089,963,30483,238221,67412,10187,157743,416041,101778,777,17475,214229,32648,1727,4634,91300,10650,1417,27525,163538,83246,5467,104311,337928,115811,904,25593,201108,42355,3338,51623,268139,85929,651,10686,209208,55133,11093,9283,121408,34433,2754,45994,293906,95291,699,6589,71584,48937
1202,0,114209,36968,0,0,80538,48166,45199,213741,310623,110552,0,83429,361434,222459,1584,66866,282607,3405,1584,26038,117529,8124,2270,13692,130289,80909,1324,62027,332757,97810,9554,79503,194420,69643,3007,25741,176968.5,30282,0,52338,78642,10465,0,5527,28683,18244,5871,36482,191679,108783,0,18381,189115,74677,5232,80537,239306,89599,969,34663,217329,81403,950,3400,108478,27981,780,38978,155281,87297,15022,85009,236626,110812,16499,135238,222998,65898,1115,12826,168168,42707,161,14409,167438,72853,22775,164287,360974,48167,813,5889,206742,41551,3189,10238,75093,6232,1364,234,151211,69596,12687,102981,281329,75821,1584,34344,185769,40199,5813,50646,196133,43261,0,2703,143606,39554,27642,2490,78308,34772,3227,42399,167005,63141,1898,6348,62733,43155
0,0,49451,27439,0,1427,89330,62719,29134,157523,248017,58087,0,76734,352124,178201,0,39743,189321,0,0,22772,162593,26904,2524,43556,198766,115367,0,50606,254857,51020,190,7244,110394,36857,0,3856,143613,58398,972,85879,117665,14597,0,1727,47656,8482,0,2006,102671,91825,0,1151,251380,98166,645,46955,291693,89921,0,6858,64805,25865,0,0,42492,15119,207,5586,111273,69153,4379,62616,198200,85032,4413,88839,150130,29454,0,3090,112586,39851,0,8328,146253,37731,7843,85655,224855,37792,0,684,140973,27442,159,3214,47518,4555,0,0,40670,25276,275,37214,196930,51696,226,19371,126078,24716,688,28850,133205,27364,0,4208,336404,79842,8935,0,147266,58210,686,26314,169581,42827,0,71,28899,31011
1594,305,189231,67037,1548,65257,212317,38016,70507,244692,228113,53440,0,87714,244672,75310,325,91750,183874,886,325,72915,130329,10005,17825,69323,199453,76188,325,24129,201770,16820,0,19990,159072,17697,0,46259,144356,54607,1204,122231,72523,8679,0,36065,33737,7320,0,51300,172232,47198,0,34471,220267,41819,1794,82976,184436,37380,315,25526,118794,20618,212,12270,88586,10986,632,37659,127105,41382,1721,67225,144820,65737,391,65808,120452,19501,265,23692,110327,27245,0,27738,116630,26207,8165,94241,216181,15838,1618,9361,143934,18035,0,5898,73932,5485,0,26285,95987,27923,1682,85011,168380,30237,750,33517,126955,28308,3742,72414,144778,31614,0,34076,156338,35263,3320,1660,79622,26254,0,14481,79188,11635,0,991,11864,6936
51489,24141,700074,373150,0,12417,242978,244915,168775,593429,1010274,332383,346,197090,1289910,857796,3279,335631,1114309,61527,3279,187606,909914,189349,24669,77941,459167,213384,0,16315,346884,219945,33155,143258,743976,467223,60248,195143,485422,433455,1401,191396,341578,38065,0,0,1335,1145,192,0,213086,230419,0,16526,723622,459940,75019,404500,1222430,446779,0,22422,365251,143493,736,6128,272407,175125,62253,341392,880512,418730,81302,452050,1133675,645797,55820,233090,511677,91654,0,9064,404629,244917,0,131495,818089,348554,194456,683392,1183956,265201,0,374,334949,112642,4396,4944,180407,78654,3279,70854,536990,321493,24110,327370,898280,203399,1033,3405,119355,44311,11176,156893,610510,196828,160,68328,420839,198140,28242,2369,96072,69959,6287,59581,453579,128572,3150,3425,147335,115249
18049,68097,1319908,561419,5852,14583,174606,228316,158811,565842,1382865,363979,161,217801,2449498,1824359,8938,497876,1606825,1424,8938,334993,1756107,383554,10050,125970,690131,300536,0,17258,610252,577012,112649,440365,2039826,1149035,65051,376783,1064456,799312,1120,304357,730991,59385,0,0,9647,3580,0,10897,680212,553074,995,140350,1656782,939201,177015,966363,2255438,542360,1296,101736,1079944,429783,1810,5503,393750,305764,130059,831528,1716797,763336,52137,713056,2170382,1425230,90122,582111,1151354,138120,1616,22812,802831,560366,289,217709,1618870,693933,167546,772011,1962922,390327,3079,6861,591506,211159,11642,11204,142947,81738,8938,48182,663874,347222,20657,592352,1641952,425396,1809,2752,151559,42711,13815,174273,674219,188123,1602,222897,1048968,566581,51546,30737,670946,421159,20407,300269,1380534,359261,1884,30220,359675,291285
1999,8753,406806,168370,0,0,5950,33001,14292,66602,282261,66003,0,20279,686955,610501,0,101626,370980,0,0,79751,476813,167460,0,10721,78517,29052,0,1581,165602,204957,50713,180322,702397,356468,3560,64155,244559,264234,0,61659,298231,29324,0,0,0,635,0,13384,180487,170234,0,1058,325360,346377,35736,222139,611564,140383,0,21548,300444,115322,0,0,29634,40113,12335,145030,466033,200961,1582,114848,649274,505406,13381,113639,338804,26203,0,0,151219,148475,0,23332,452295,196723,17038,140181,540102,78694,0,0,68266,63134,3330,0,8285,12141,0,3649,126311,64432,0,93802,326592,95590,0,0,2482,275,0,3419,62457,27478,657,60947,206857,128328,5398,829,116918,73950,678,20337,196823,41784,0,0,16836,26607
53069,46073,717609,266551,0,0,13475,1908,318,13698,326864,180438,0,29456,678302,665897,64,323653,886909,64495,64,33363,252640,110019,2806,5322,67443,37144,196,29086,211395,103063,8211,57298,425986,327251,19423,65977,128640,288397,984,99220,48438,23204,0,0,6077,4180,0,5084,103214,137653,0,781,182932,175396,42890,108460,610077,261664,64,14437,244657,98364,422,0,27145,2281,55,12280,154066,27382,120,30603,322761,229535,1359,100727,228872,30826,0,0,45142,11351,0,2271,101103,37678,784,63680,572722,128397,0,0,212870,118402,3691,3048,7185,897,0,0,3151,1327,0,761,38875,5496,1717,0,1928,51,0,0,965,0,0,0,70651,25841,9666,0,56202,19840,0,2825,221527,76720,0,1192,37592,27863
0,0,760,0,0,0,0,0,0,0,7005,3830,0,166,8802,6807,0,1125,8702,408,0,0,8828,0,0,0,1087,1388,0,0,1187,0,0,0,1194,120,0,0,5582.5,1369,0,0,5595,0,0,0,0,0,0,0,12170,15541,0,0,19235,17234,0,303,11058,14813,0,0,1609,3779,0,0,16481,6063,0,0,7381,4855,0,0,794,1335,0,0,376,0,0,0,4039,2338,0,0,16351,6760,114,0,7459,2592,0,0,22781,7550,0,0,541,0,0,0,788,569,0,0,4041,0,669,0,0,45,0,0,5570,974,0,0,54210,17439,6289,0,18691,7865,0,0,4445,2766,0,0,5681,6193
0,0,61522,34706,6952,31081,106780,32147,29416,123551,159075,29009,678,52483,110528,46352,6917,34218,75791,1830,6917,41264,125086,15890,11988,53493,136271,44183,3478,28428,88875,17184,2359,27619,69206,22966,7030,32104,104330,28308,5991,40957,42934,6763,19358,1691,22717,4126,1790,14037,117495,36098,9967,17945,101880,39187,15310,47466,132689,54582,8547,14752,101844,31191,7760,6509,48478,7579,6074,28400,117616,61151,15408,61988,218409,126364,1754,52135,127560,15319,1575,7417,69420,31509,1482,21374,164686,69274,22151,127021,296126,61406,4338,8484,68638,9839,3034,7074,41778,17448,2938,24012,100922,63894,6917,119540,316491,45275,3436,10618,15011,2304,6125,10301,145674,62375,22299,39062,178463,65729,32540,28456,69078,19980,10444,46775,135636,24508,12965,16045,29720,20950
18283,26812,1216921,655385,25624,200450,759899,278465,284833,1285230,1811962,459406,0,386526,2196917,1672921,7774,630364,1969701,58037,7774,434950,1946100,518887,45473,376680,1195162,418055,1288,80673,1171422,354762,0,82030,1131963,730409,14208,377632,1206041.5,895740,15833,797569,1372220,154652,0,14473,155685,67609,0,74121,1101959,574823,3042,127515,1832237,1482202,89487,871811,3086603,1206797,5758,108422,841336,201902,1668,62494,636804,200991,24301,349786,1877898,928145,28769,572330,2555414,1473646,31508,635386,1281023,155287,3073,63183,735601,400289,1886,174646,1696811,855861,190556,991204,2361001,452961,5282,58525,1228211,312505,7774,48133,327736,74833,7524,152794,547729,227889,14736,802667,3016336,644757,4923,68664,864181,161191,4512,175774,934584,248924,7797,140788,704925,360493,49817,90736,795501,646239,58505,770002,2310739,612001,3867,21591,320967,267352
84854,214390,1255128,583138,327193,541585,1502729,203074,377784,1443291,1541917,229661,12417,970826,1645369,697455,45333,1098953,1334111,25667,45333,895917,1800615,293514,143803,816737,1491239,369864,53775,402979,1792367,203329,23726,243243,1152037,280380,135097,904900,1317713.5,480439,88063,1089666,1027686,53456,6460,75393,205508,60713,49137,466271,1345022,390555,856,276284,1756680,675572,90099,997104,2187239,537400,37444,348376,879854,193015,16525,313474,832598,120944,21170,534310,1355369,467377,24754,417591,1545821,677383,28417,849555,1376075,129657,28663,369596,1069578,231792,32430,544822,1204192,300044,72011,931845,1368198,165556,30903,323926,1530921,299536,79174,459571,833395,38021,112964,494333,720940,155429,45333,731831,1742219,295646,10000,260654,845577,179944,32069,382791,1156810,169732,59420,288954,706206,199115,102353,391874,1264170,434572,89160,959863,1301316,248522,16480,97990,549162,336778
31432,99366,3039539,2809285,31294,764872,3760306,1158053,805519,3593474,4616876,562389,0,737749,6246405,2766684,11373,1015989,4712288,111413,11373,1327982,6755113,1497292,131686,1188358,3548031,1075398,4361,43090,3876581,1217755,8019,615852,4445109,1839345,42178,1714434,3877833,1945279,22352,1826686,3130301,130391,0,10408,614951,189239,12149,255888,3500701,1534407,0,19786,4068836,2316746,111578,1917618,7148985,2140077,3576,507050,3879085,1354647,978,72325,1428035,524224,27592,407644,3735522,1985643,24873,961808,5584039,3049771,49973,2468995,4793341,383700,6622,157739,2553479,920094,4754,229126,3953725,1519740,163655,2051210,5990291,852990,6293,201560,5134119,1361524,13632,106004,999615,91877,5023,197990,1843660,995345,10475,1472958,7281154,1598045,4417,720958,4154222,884341,11373,706755,2516350,229767,1714,7914,1532106,922624,81655,140421,2676149,1765754,61179,2091423,5601924,1229303,3914,79559,2128342,1473003
43876,577597,5258437,3468382,145637,1302930,6423081,997032,869322,3261417,3176363,148094,5178,1978079,8205861,3156505,40242,2923018,5209396,16520,40242,2252322,7659904,1314869,144094,2049772,5363149,1088109,19951,148531,6310710,1779606,13378,1202799,6185527,2149490,32274,2466559,4818032,1155082,71770,1749932,3640984,37296,8419,52178,652481,203108,110703,907842,4749276,993182,41601,203611,3150793,1410686,81948,1755555,5024201,657911,40242,780310,4886788,1434096,23074,224044,1580887,537395,35092,990459,4007136,1665622,12377,1444248,5576753,2302942,31322,2850091,5554960,187672,29884,389009,3534244,1117776,30677,564123,4189581,1126411,113151,2256301,4410661,210082,66425,487569,4966079,1542670,39950,262375,1518506,275503,72749,480134,3645876,1411200,27633,3606970,7120925,703300,28994,2123363,4972712,659526,43001,1531655,4487063,426427,61294,101193,2236692,1502594,130533,565807,4168046,1722085,66003,4838254,5068597,406767,22376,230193,2214950,1388333
64531,610244,2835450,1833879,66750,167098,974131,239698,485069,1762576,1944589,81586,12911,875609,4465396,2819552,33610,1661881,2490744,44963,33610,616285,3255064,730915,55566,514261,1852914,392017,19384,298429,3250895,1302427,37951,955060,3711217,1511410,40164,973803,3489006,737430,10621,768301,2003644,26398,20891,12542,118120,97205,66108,624903,2483342,690187,4740,70537,1341429,674175,65326,671012,2440415,580421,22428,201028,1965101,814480,17362,100746,550117,226820,18923,427195,1869586,689351,15371,481263,2778409,1545754,49367,711233,2169759,78946,22758,97915,1178656,519373,21363,164763,2622675,1039427,114349,991330,2621638,279414,10413,51549,1332790,643891,12513,31824,126265,137396,33610,87807,1302235,629135,38875,1689063,3675680,620129,8991,747543,2071033,281139,13328,369384,1483541,231231,42897,52119,1404717,1382792,103142,136124,2665728,1378004,47907,1397350,2983272,449420,34095,38087,195376,128583
3876,119885,622696,292906,6592,8715,123578,25244,96771,323004,350211,17603,3103,376756,1240749,646591,3392,343065,551198,0,3392,117334,809400,173258,6802,116786,457489,102549,3324,62144,871041,244347,3694,138931,699176,241727,6179,178116,723883,101131,3563,152130,464272,2967,3392,0,3409,10979,5235,38514,403466,153367,928,21665,290651,152732,7778,173423,559251,83523,3364,48123,442601,159387,3003,13547,73197,7827,2082,56672,224782,71385,9449,50687,510954,307337,1809,86242,388879,4736,1471,45975,311592,100490,0,29369,543010,191864,14864,187960,533094,25058,2574,13308,220508,111013,2231,13200,25887,26435,17972,12685,159176,43560,1900,205470,696994,72439,602,53829,279418,28662,1389,43158,226331,24507,15926,21229,111238,124406,22334,19636,301049,168006,7632,146743,458885,34067,0,23130,9162,4564
1904,79350,718267,576682,0,1376,9241,6028,2375,55582,289622,13285,0,118357,1075198,1029566,0,496438,1180668,3967,0,236412,1362105,232065,0,17410,268257,46450,0,4685,624861,479366,2312,259828,1312481,557339,0,192108,1679807,307861,0,244460,726664,918,0,0,0,777,0,3392,342714,286545,0,0,446028,424847,4437,246008,1032431,280568,0,4968,153237,60845,0,0,54457,78989,6836,214567,686019,285968,0,192982,1039166,567079,3140,54900,432879,25543,0,0,194028,226138,0,63714,1017892,435736,39929,382099,1019076,186940,0,0,321993,173239,349,0,16473,45847,2984,0,67871,28088,886,176600,874474,242421,0,50585,501609,60063,0,70694,382874,51842,0,0,177705,248778,11721,0,539276,451778,2582,276486,1213999,295439,0,0,2395,740
938,47247,713864,592249,0,2910,61351,30416,22543,109563,347074,38562,0,90661,1182418,1038936,730.5,428783,1101377,784,0,269068,1233550,132957,967,33086,292775,85067,0,9261,670630,423994,815,212332,1234302,507199,0,260984,1684760,449696,1473,277345,765282,2360,0,0,1735,2700,0,2555,359928,346962,0,0,576006,400854,796,236821,1029822,186685,0,14462,227723,76779,0,0,38754,58455,2329,126742,561725,197481,0,201618,990558,455395,913,63708,450092,28524,0,3320,293847,225192,0,65857,1107733,365029,12193,282498,1007925,120352,2289,97,599035,350922,385,679,55160,76327,6552,0,32750,22144,977,116179,793361,218311,665,24259,401373,51628,0,62538,416839,59865,6133,0,136791,108394,37275,1113,356412,278035,3484,166510,914523,167277,1508,0,25294,18919
27016,75113,440090,80876,0,86668,368499,208943,57308,286937,466455,157388,854,122046,317247,272669,1206,17090,196134,50187,0,42458,256332,113909,14766,92743,275262,82623,3261,25132,330836,106157,217,64679,188386,100824,746,40325,77952,88338,8662,127551,240031,9857,0,0,34323,25803,6274,94830,272693,25639,0,2337,51147,70503,9283,133428,403781,136946,891,20230,109652,46149,1418,1030,127017,110658,6389,146982,344655,93268,968,27505,200736,87652,994,7833,58295,19698,0,41676,301753,193461,5373,32203,357299,162745,17195,39426,266717,58290,2932,7856,21216,29553,3062,18948,143951,72354,690,34856,277002,77904,791,76459,214464,47162,991,894,18968,16500,889,81417,343707,103714,6853,179941,454270,125499,12538,9607,53739,38609,23078,98971,251047,79129,789,10107,32747,25129
76979,251802,765320,156856.5,38911,147860,552445,208240,88902,467978,541699,78854,7712,618153,893806,516731,7900.5,102313,494053,55064,0,101900,521676,153971,13987,209351,566193,189453,5009,91579,785609,167120,0,108056,396355,180761,8812,130710,259618,213117,37070,323658,478148,59742,1434,13900,150812,96498,22928,430831,888664,80156,4781,42441,292736,187190,16257,316227,692990,146653,3012,108318,387187,128679,3382,20450,290565,181165,2357,269344,609274,183244,3255,127554,537617,278137,706,94479,306588,83485,2797,121169,563755,270994,4280,108523,712433,194817,29506,166471,564233,119786,11630,45418,187147,126916,13042,93190,341445,122618,22408,253674,713410,82149,3227,378738,688818,159742,5709,34335,142493,32294,8089,183495,715343,178924,35664,579328,842936,132083,19612,63570,277676,106739,21507,247667,573138,162608,4944,40223,272726,181802
21156,136549,835339,146934.5,10951,18872,180742,101563,76671,369503,485216,10487,0,389438,1019651,666222,4598,94100,488438,11768,0,23347,222985,101072,4646,178552,597431,103812,1467,104381,1086942,257610,0,61735,330653,223153,2429,28578,253430,88043,9624,181357,453663,40403,1661,37904,144853,24687,2354,131218,402971,42146,0,10483,125438,163301,37276,271181,805253,282894,6336,43086,556897,294366,1737,6161,123841,141648,5555,281228,679369,236732,4306,175833,821783,520228,398,10667,300302,105311,618,40414,473556,408003,4550,26575,826081,403231,76152,266314,577670,152221,3037,10386,28657,30996,2915,16146,229961,77468,6894,331283,821433,56666,0,456425,1081709,228270,4938,81,12865,9528,5747,35920,445733,186938,44861,595667,1025546,284118,20732,389,41008,22539,35269,236988,682892,248693,6685,50240,728398,560776
105250,572426,2092976,461388.5,23303,289647,1478129,450474,323150,1164613,1155899,26275,1255,1605962,2447775,1511095,6055.5,161610,1204257,52445,0,180239,1491063,472303,22787,790655,2056248,241475,4946,257443,2353211,646815,0,174344,1207353,989897,5275,462141,1669785,533881,104534,1174225,1540844,159370,0,66892,356307,114935,154401,1379911,2135202,154169,0,5067,389716,311954,59131,762768,1960920,488228,371,82067,908992,537408,646,61308,1036071,874117,48732,740510,1689473,526901,3745,244627,1663758,1141759,0,79948,652856,221950,1145,283597,1767766,994553,13529,146833,2030702,703919,36706,236772,1425828,276715,1521,14385,362006,639209,123075,400101,1253120,390382,6836,954956,2484685,236663,4386,783242,1896915,510167,2125,13724,529304,299291,7447,484265,1779302,401917,51213,1090688,1874568,418381,27353,19543,349368,604295,349434,1254038,1859306,408447,4390,65576,923602,537159
75388,142729,375622,108945,62500,127107,491800,126417,105554,285859,394665,42067,0,206017,457427,310464,13311,140820,378363,129783,0,160763,540358,196214,22782,127002,137233,101652,8561,109718,609097,184445,0,63322,225705,186069,7472,76611,330526.5,75636,55931,214133,295787,46508,0,1723,55069,44850,24967,207950,486414,42800,0,85863,278336,94024,14129,111214,246525,73025,14783,40075,203054,92594,10525,31083,258753,178038,7039,160595,381008,132526,883,39607,184281,89004,5246,49571,139272,81117,2064,135474,395323,198571,8653,114265,399177,129380,33033,119042,304253,42769,10756,13603,103361,99149,23842,81415,301848,137966,49196,141347,462489,108173,29653,157529,356800,94800,582,36223,162440,73289,13107,168350,551556,109717,27470,126868,445067,138887,59982,84242,242950,142767,40090,170909,415485,146591,13515,11214,148228,133012
42227,152889,790774,252800,0,222186,796646,270241,35195,355209,719017,20864,0,110726,858439,702892,902,162941,822779,153742,0,110645,771089,325594,1217,76741,385469,173395,0,72122,683068,318459,0,115025,719046,533149,0,121881,527115,307341,4804,154726,448121,58825,0,9127,155396,89666,33190,448678,823943,90338,0,8250,196032,115346,7419,165278,716535,228340,0,87924,631491,299226,677,12970,367968,336912,5403,221722,793915,326137,796,130760,719302,399254,231,20360,258614,96242,200,155478,879339,448934,501,96065,923133,356724,47254,145019,687290,181491,1008,1695,225465,262559,43808,144701,564652,210098,1493,321246,969843,166200,425,327419,860684,196598,0,8247,176854,83674,1178,186784,831917,185821,10569,412788,981361,243041,10648,12162,235349,298809,66240,408979,921495,308559,1527,40607,431143,345804
8296,26402,260802,76534,0,69089,331882,112915,20557,102402,257644,36861,0,96097,338382,231607,85.5,19793,230889,68014,0,31201,244899,122990,3581,25136,192609,112755,0,26675,277695,106305,0,9689,127176,141877,0,12717,127998,65372,3657,167758,276240,45225,0,0,36544,65716,20982,220127,356093,47230,0,12628,149936,76690,2717,73891,269240,76378,0,9618,143685,68027,0,1184,123391,137560,1321,75372,302692,121337,785,19651,175242,119831,0,1534,47032,43794,0,50428,277983,158542,0,21830,276210,106615,18914,8639,177348,30761,123,1619,57232,47059,923,13760,133040,71195,274,20417,229900,57419,133,73784,258153,74603,0,153,6894,1868,0,46126,287789,70311,74,119445,369628,106307,9445,4033,96064,96418,21915,142818,313297,126648,97,11875,110698,95567
205513,487441,916576,270513.5,4181,260541,945833,380092,55811,342734,639060,63441,626,432902,1037613,786056,7731.5,104325,731076,242504,0,89014,632826,301897,3038,86018,502127,248430,4016,73130,768809,308331,6340,59641,401165,440624,622,187318,833145,481814,41055,508125,761215,81410,2411,2494,118343,213328,124583,767188,1186594,134397,1482,71601,414552,288007,25084,403028,1014344,246991,9673,50352,442044,209791,6219,10014,474023,498034,25959,394188,927399,364682,11147,122169,710040,475309,4259,24075,240107,208201,2306,205404,845062,468640,2045,120288,911287,327853,44660,92093,692622,179996,3886,19863,385285,298755,46363,94132,522274,252850,7764,223729,973609,231673,7699,431928,967431,283035,5242,60815,76611,17099,41703,254448,957766,221160,63621,616983,1058462,294655,87314,111816,195868,231155,103075,578289,932624,341183,25448,93905,366865,257992
127110,223045,1160127,372535,0,218099,934954,616820,125094,911542,1100718,71396,0,752268,1578894,1144283,2747.5,57627,849696,313033,0,26983,624010,455608,11487,243678,1183808,361713,0,107840,1267143,488771,0,27124,364478,374344,0,161784,968974,736667,45008,678094,1094690,144955,0,87202,330841,103348,24219,540442,1190734,172314,0,78831,679739,370726,38398,582110,1416346,416264,0,36075,430667,232124,0,44427,691939,607068,25121,292735,1142285,376506,3861,78610,807186,618250,2747,60648,528915,158486,324,213306,1249698,623418,3217,68937,1136685,532630,23344,100224,1110157,430444,461,961,207499,238475,15415,16494,376215,258533,2748,346014,1151524,384290,1288,628515,1287864,337604,331,3446,47599,18028,3137,203656,1026620,236417,7660,640706,1325599,420742,12169,2062,304222,283402,47711,536297,1362353,458608,2233,19730,244988,161135
153222,140922,765160,373580.5,8807,403370,863472,189479,76564,612072,736152,133398,0,308625,811862,662336,9151,190166,674426,314095,6308,97759,695565,365446,19545,215310,620519,389012,448,6725,663278,414217,0,191053,612535,470184,12058,289133,732791,512179,55431,553876,727476,147480,0,102932,360585,391936,96538,188298,914819,342285,0,93447,729430,506240,109161,379135,891566,306552,2070,186430,852973,442259,1167,120309,686300,522789,45860,372517,857908,383770,14241,185647,803823,597435,10122,132671,770294,270097,9731,280195,913411,388968,1820,102563,703690,283413,13687,137559,752893,210517,2806,5093,410180,381715,35095,124487,649755,364206,4270,235833,855969,281274,2261,412348,822949,332232,4126,35515,399823,174673,9307,225896,703841,150627,18266,470797,959984,482524,8995,49246,622958,467238,52250,489638,931418,402781,3135,10120,257311,174920
62484,97151,1210605,410903.5,12585,532887,1397249,273069,58666,725412,960023,42444,0,580934,1151966,829642,1126,311832,937451,190389,0,127130,778793,190286,3768,274615,993785,502337,294,87704,1151473,420689,0,54832,736097,712972,573,435177,1077335,727145,63368,906211,1052885,180539,873,101106,550467,678299,138009,636880,1333198,238287,0,169967,1144483,687905,110554,370688,1100816,140565,917,321631,1260994,618916,1254,204032,1181888,692799,22075,308703,1211940,405778,1457,211811,1255919,978912,1879,150357,1053854,393935,111,411526,1457593,526573,0,113835,1008384,416029,18485,135705,1131349,183068,0,7991,535843,436549,8490,102928,919586,493800,3850,404398,1296388,280689,1252,572653,1306809,355793,120,19334,365699,93293,0,146720,813054,120480,0,463712,1300794,525226,1000,21234,558223,442561,21334,337998,1018626,313662,407,2063,14917,19509
17398,40338,331526,120962.5,3696,19387,155947,38259,28418,268653,358466,48406,0,232346,395091,308439,3106,143286,293497,56739,0,15348,260643,96669,10150,80787,186661,81441,1475,30919,364696,126213,0,45301,203177,162861,2926,128600,348647,195183,25615,266006,347756,58860,721,22565,60472,61471,8173,78645.5,468791,112519,1685,100139,416036,208782,40017,190543,391805,67397,7316,67901,294871,129113,1847,103201,426986,249608,4031,226291,445180,127476,2310,61998,335164,185086,1168,83127,315067,108286,4484,152779,477737,176182,814,76504,395126,95325,4315,69415,403036,88273,883,19228,233814,168714,5745,42542,251642,113943,3838,143257,410517,122288,3286,188719,425812,119637,790,12478,93786,18865,0,75501,406761,89719,13520,289394,518930,224913,1473,21979,198938,154880,38128,204622,349538,133028,2162,16888,248462,159312
22914,6470,198907,57954.5,0,1252,29329,18889,14773,143345,243787,77327,0,163409,349669,304833,396,42275,162350,23480,0,0,125725,54194,15691,57695,219999,156025,139,16587,249216,82182,0,0,24896,55267,0,40736,168838.5,134896,30607,196798,212641,33078,0,0,4957,16946,0,24025.5,256409,117592,0,59344,316012,143981,4654,41953,170134,17730,945,10279,166904,85096,0,45599,212510,150465,6690,25861,199149,97566,1719,16160,111128,87271,0,4591,79820,37108,312,23376,229007,113830,212,28765,195436,60642,4361,42459,243391,40252,928,508,80989,52853,1902,3173,87673,45808,480,30340,167543,74358,2774,75242,246602,94908,260,252,15602,1541,0,9379,141025,47204,5877,64465,239746,139969,5848,1287,61550,31350,1581,24675,91872,45753,0,0,18309,11532
880,291,101103,38324,0,43781,214785,87719,52183,225510,262652,70684,0,46464,179291,132894,0,20226,101506,30405,0,1045,186930,67665,20354,27306,125343,67869,0,2967,91157,60871,0,1226,84820,59935,0,6163,101304.5,41563,0,76719,143927,31812,0,0,14029,14271,0,7243.5,102324,32925,0,17374,158505,66458,2938,44585,170014,29443,0,4800,84871,34365,635,7689,83271,53833,255,11875,117593,60543,728,5262,105819,68604,0,1074,50162,14907,0,11599,87300,47316,0,15404,106525,35085,4049,29730,167166,34832,0,2169,41612,11568,396,1390,41475,9953,2480,8871,75201,43239,0,58980,207398,90797,666,0,18802,735,0,3197,77081,12772,0,20822,111106,64518,3522,6798,38510,15128,654,2664,28190,8994,0,0,11888,10253
574,10646,347133,113943,7346,305965,625861,119892,98938,407307,491709,105201,1025,83392,391872,287265,1063.5,76405,386166,105975,6996,27137,433977,153758,48653,82216,226383,123671,0,4030,338373,218389,472,69830,330720,240558,1544,39525,319594.5,90389,1102,198298,313007,66779,0,7528,76767,125278,194,39151.5,362974,84362,0,9471,206988,127035,2679,94653,378910,80463,2042,71064,381871,172061,1891,29120,261010,166349,642,32971,267632,123381,3137,38778,256991,204833,918,27817,186656,54220,294,46928,331361,202986,823,66753,386527,107994,8520,102144,397255,44423,0,192,104810,42925,321,10595,139005,54826,729,48128,283679,127293,9798,184758,368253,140958,3895,710,64244,6277,1742,9109,235449,59675,5817,133158,326182,194312,9095,2314,141991,96903,462,31450,238852,97800,0,0,34165,10258
